PRODUCT,SALESYEAR,LIFECYCLE,STATE,RELEASE_YEAR,DISEASE_RESISTANCE,INSECT_RESISTANCE,PROTECTION,DROUGHT_TOLERANCE,BRITTLE_STALK,PLANT_HEIGHT,RELATIVE_MATURITY,UNITS
P22,2022,ESTABLISHED,California,2016,0,0,1,5,2,1,3,0.2
P23,2022,PHASEOUT,California,2016,0,0,1,5,2,1,3,0.3
P25,2022,ESTABLISHED,California,2014,0,0,1,5,3,1,3,0.4
P26,2022,ESTABLISHED,California,2014,0,0,1,5,3,1,3,0.9
P29,2022,INTRODUCTION,California,2020,0,0,1,4,4,2,3,0.2
P32,2022,ESTABLISHED,California,2018,0,0,1,3,4,1,3,2.9
P33,2022,PHASEOUT,California,2018,0,0,1,3,4,1,3,0.6
P37,2022,INTRODUCTION,California,2020,0,0,1,5,4,4,3,0
P40,2022,EXPANSION,California,2019,0,0,1,3,5,1,3,0
P41,2022,EXPANSION,California,2019,0,0,1,3,5,1,3,0
P49,2022,PHASEOUT,California,2014,0,0,1,5,4,1,3,0.7
P51,2022,EXPANSION,California,2019,0,0,1,1,3,3,3,0.1
P52,2022,ESTABLISHED,California,2018,0,0,1,5,4,1,4,0.5
P53,2022,ESTABLISHED,California,2017,0,0,1,5,4,1,4,1.3
P59,2022,INTRODUCTION,California,2020,0,0,0,4,2,2,4,1
P60,2022,ESTABLISHED,California,2018,0,0,1,4,2,2,4,4.5
P61,2022,ESTABLISHED,California,2018,0,0,1,4,2,2,4,1.7
P63,2022,INTRODUCTION,California,2020,0,0,1,2,4,3,4,2.2
P65,2022,ESTABLISHED,California,2016,0,0,1,1,1,5,4,8.4
P70,2022,EXPANSION,California,2018,0,0,1,2,2,3,4,0.1
P72,2022,INTRODUCTION,California,2020,0,0,1,3,4,4,4,0.5
P77,2022,INTRODUCTION,California,2020,0,0,1,2,4,3,4,0.1
P80,2022,PHASEOUT,California,2014,0,0,1,2,4,5,4,0.7
P81,2022,INTRODUCTION,California,2020,0,0,0,3,4,3,4,0.2
P82,2022,INTRODUCTION,California,2020,0,0,1,3,4,3,4,3
P87,2022,INTRODUCTION,California,2020,0,0,1,2,4,3,4,0.5
P90,2022,ESTABLISHED,California,2017,0,0,1,3,5,4,4,0.1
P99,2022,PHASEOUT,California,2017,0,0,1,3,4,2,4,0.8
P102,2022,PHASEOUT,California,2018,0,0,1,3,4,4,4,0.5
P105,2022,EXPANSION,California,2018,0,0,1,5,4,3,4,0.3
P110,2022,PHASEOUT,California,2018,0,0,1,3,4,3,4,0.3
P112,2022,INTRODUCTION,California,2020,0,0,1,1,4,3,4,0.1
P123,2022,INTRODUCTION,California,2020,0,0,0,3,4,1,4,1.1
P124,2022,EXPANSION,California,2019,0,0,1,3,4,1,4,5.8
P125,2022,EXPANSION,California,2019,0,0,1,3,4,1,4,3.4
P127,2022,PHASEOUT,California,2013,0,0,1,2,3,3,4,0.2
P132,2022,EXPANSION,California,2019,0,0,1,2,3,2,4,0.7
P134,2022,INTRODUCTION,California,2020,0,0,1,2,2,3,4,0.4
P143,2022,INTRODUCTION,California,2020,0,0,1,2,3,3,4,0
P155,2022,EXPANSION,California,2019,0,0,1,2,4,3,4,6.9
P156,2022,PHASEOUT,California,2016,0,0,1,2,5,2,4,8.7
P157,2022,ESTABLISHED,California,2018,0,0,1,2,5,2,4,2
P159,2022,ESTABLISHED,California,2017,0,0,1,2,5,2,4,3.6
P163,2022,PHASEOUT,California,2016,0,0,1,2,5,4,4,0.2
P167,2022,ESTABLISHED,California,2018,0,0,1,4,4,4,4,1.4
P169,2022,EXPANSION,California,2019,0,0,1,4,4,4,4,1.2
P179,2022,PHASEOUT,California,2018,0,0,1,4,4,4,4,0.2
P181,2022,PHASEOUT,California,2017,0,0,1,3,3,3,4,6.8
P192,2022,EXPANSION,California,2019,0,0,1,5,4,3,4,1.7
P197,2022,ESTABLISHED,California,2018,0,0,1,2,5,3,4,6
P201,2022,EXPANSION,California,2019,0,0,1,3,4,3,4,1.2
P204,2022,INTRODUCTION,California,2020,0,0,1,2,2,2,4,1.1
P208,2022,EXPANSION,California,2019,0,0,1,4,4,4,4,0.6
P209,2022,INTRODUCTION,California,2020,0,0,1,1,4,4,4,3
P212,2022,PHASEOUT,California,2014,0,0,1,3,5,4,4,1.6
P218,2022,ESTABLISHED,California,2016,0,0,1,4,3,5,5,19
P219,2022,EXPANSION,California,2016,0,0,1,4,3,5,5,11.5
P221,2022,ESTABLISHED,California,2017,0,0,1,3,3,4,5,3.9
P222,2022,ESTABLISHED,California,2018,0,0,1,3,3,4,5,2.7
P224,2022,PHASEOUT,California,2016,0,0,1,3,4,2,5,11.6
P230,2022,EXPANSION,California,2019,0,0,1,3,5,3,5,2.7
P233,2022,PHASEOUT,California,2017,0,0,1,2,5,5,5,32.2
P236,2022,ESTABLISHED,California,2017,0,0,0,2,4,1,1,0
P238,2022,ESTABLISHED,California,2018,0,0,1,3,3,1,1,1.5
P240,2022,PHASEOUT,California,2016,0,0,0,3,4,1,1,1
P243,2022,PHASEOUT,California,2018,0,0,1,2,3,1,1,1.3
P244,2022,PHASEOUT,California,2017,0,0,0,2,5,1,1,0.1
P246,2022,PHASEOUT,California,2016,0,0,1,3,4,1,1,0.6
P247,2022,PHASEOUT,California,2018,0,0,1,3,4,1,1,3.3
P248,2022,INTRODUCTION,California,2020,0,0,1,1,3,3,1,4
P251,2022,INTRODUCTION,California,2020,0,0,1,2,3,2,1,0.2
P252,2022,PHASEOUT,California,2018,0,0,1,3,3,3,1,1.4
P253,2022,PHASEOUT,California,2018,0,0,1,2,5,1,1,0.2
P254,2022,PHASEOUT,California,2013,0,0,1,2,2,2,1,0.6
P255,2022,PHASEOUT,California,2016,0,0,0,2,2,1,1,0.1
P257,2022,PHASEOUT,California,2016,0,0,1,2,2,1,2,1.1
P258,2022,INTRODUCTION,California,2020,0,0,1,2,4,4,2,0.6
P261,2022,EXPANSION,California,2018,0,0,1,3,2,2,2,2.2
P262,2022,EXPANSION,California,2019,0,0,1,3,2,2,2,0.6
P263,2022,INTRODUCTION,California,2020,0,0,1,1,4,3,2,0.5
P265,2022,EXPANSION,California,2019,0,0,1,3,4,1,2,0.4
P266,2022,PHASEOUT,California,2013,0,0,1,4,3,3,2,3.1
P269,2022,ESTABLISHED,California,2018,0,0,1,3,3,4,2,0.1
P271,2022,PHASEOUT,California,2019,0,0,1,2,2,2,2,1.4
P272,2022,INTRODUCTION,California,2020,0,0,1,3,4,2,2,0
P274,2022,PHASEOUT,California,2018,0,0,1,2,5,1,2,0.7
P281,2022,PHASEOUT,California,2013,0,0,1,3,3,1,2,4.9
P282,2022,PHASEOUT,California,2017,0,0,1,3,3,1,2,0.4
P284,2022,INTRODUCTION,California,2020,0,0,1,3,5,2,2,0.7
P285,2022,INTRODUCTION,California,2020,0,0,1,3,5,2,2,1.2
P286,2022,EXPANSION,California,2019,0,0,1,4,4,2,2,1.8
P287,2022,PHASEOUT,California,2019,0,0,1,4,4,2,2,0.3
P290,2022,EXPANSION,California,2019,0,0,1,2,4,3,2,0.1
P293,2022,ESTABLISHED,California,2017,0,0,1,3,2,3,2,6.3
P295,2022,INTRODUCTION,California,2020,0,0,1,3,3,2,3,1.5
P296,2022,INTRODUCTION,California,2020,0,0,1,3,3,2,3,1.9
P297,2022,ESTABLISHED,California,2017,0,0,1,3,5,3,3,3.5
P300,2022,INTRODUCTION,California,2020,0,0,1,4,3,2,3,0
P301,2022,EXPANSION,California,2019,0,0,1,3,4,3,3,1.8
P305,2022,PHASEOUT,California,2016,0,0,1,3,2,2,3,0.2
P306,2022,PHASEOUT,California,2017,0,0,1,3,2,2,3,0.7
P308,2022,EXPANSION,California,2019,0,0,1,3,4,2,3,1.2
P317,2022,ESTABLISHED,California,2018,0,0,1,3,4,2,3,0.3
P319,2022,EXPANSION,California,2019,0,0,1,4,1,3,3,0.2
P320,2022,INTRODUCTION,California,2020,0,0,1,2,3,3,3,1.2
P330,2022,PHASEOUT,California,2018,0,0,1,3,4,1,3,0.1
P332,2022,INTRODUCTION,California,2020,0,0,0,3,4,1,3,0.1
P333,2022,EXPANSION,California,2018,0,0,1,3,4,1,3,0
P336,2022,ESTABLISHED,California,2016,0,0,1,5,3,1,3,17.9
P337,2022,PHASEOUT,California,2016,0,0,1,5,3,1,3,8.1
P1,2023,EXPANSION,California,2006,0,0,0,1,4,5,4,6.1
P6,2023,ESTABLISHED,California,2018,0,0,1,2,3,2,3,5.3
P7,2023,INTRODUCTION,California,2020,0,0,1,5,1,3,3,5.9
P8,2023,INTRODUCTION,California,2020,0,0,1,5,1,3,3,4.6
P9,2023,ESTABLISHED,California,2018,0,0,1,3,4,3,3,2
P10,2023,INTRODUCTION,California,2020,0,0,0,4,4,2,3,3.5
P11,2023,EXPANSION,California,2018,0,0,1,4,4,2,3,0.8
P12,2023,EXPANSION,California,2018,0,0,1,4,4,2,3,0.1
P14,2023,PHASEOUT,California,2013,0,0,1,5,3,1,3,8.8
P15,2023,PHASEOUT,California,2015,0,0,1,5,3,1,3,5.3
P22,2023,ESTABLISHED,California,2016,0,0,1,5,2,1,3,0.4
P25,2023,ESTABLISHED,California,2014,0,0,1,5,3,1,3,0
P26,2023,ESTABLISHED,California,2014,0,0,1,5,3,1,3,1
P32,2023,ESTABLISHED,California,2018,0,0,1,3,4,1,3,1.9
P33,2023,PHASEOUT,California,2018,0,0,1,3,4,1,3,0.7
P37,2023,INTRODUCTION,California,2020,0,0,1,5,4,4,3,0.7
P49,2023,PHASEOUT,California,2014,0,0,1,5,4,1,3,0.3
P52,2023,ESTABLISHED,California,2018,0,0,1,5,4,1,4,2
P53,2023,ESTABLISHED,California,2017,0,0,1,5,4,1,4,1.5
P59,2023,INTRODUCTION,California,2020,0,0,0,4,2,2,4,1.1
P60,2023,ESTABLISHED,California,2018,0,0,1,4,2,2,4,14.8
P61,2023,ESTABLISHED,California,2018,0,0,1,4,2,2,4,2.5
P63,2023,INTRODUCTION,California,2020,0,0,1,2,4,3,4,7.4
P65,2023,ESTABLISHED,California,2016,0,0,1,1,1,5,4,5.1
P72,2023,INTRODUCTION,California,2020,0,0,1,3,4,4,4,3.3
P77,2023,INTRODUCTION,California,2020,0,0,1,2,4,3,4,0.1
P81,2023,INTRODUCTION,California,2020,0,0,0,3,4,3,4,0.7
P82,2023,INTRODUCTION,California,2020,0,0,1,3,4,3,4,5.1
P87,2023,INTRODUCTION,California,2020,0,0,1,2,4,3,4,4.1
P102,2023,PHASEOUT,California,2018,0,0,1,3,4,4,4,0.3
P110,2023,PHASEOUT,California,2018,0,0,1,3,4,3,4,0.6
P112,2023,INTRODUCTION,California,2020,0,0,1,1,4,3,4,0.6
P123,2023,INTRODUCTION,California,2020,0,0,0,3,4,1,4,0.7
P124,2023,EXPANSION,California,2019,0,0,1,3,4,1,4,5.9
P125,2023,EXPANSION,California,2019,0,0,1,3,4,1,4,4.7
P127,2023,PHASEOUT,California,2013,0,0,1,2,3,3,4,0
P129,2023,PHASEOUT,California,2014,0,0,0,2,3,3,4,0.1
P132,2023,EXPANSION,California,2019,0,0,1,2,3,2,4,0.3
P134,2023,INTRODUCTION,California,2020,0,0,1,2,2,3,4,0.1
P155,2023,EXPANSION,California,2019,0,0,1,2,4,3,4,11.4
P156,2023,PHASEOUT,California,2016,0,0,1,2,5,2,4,14
P159,2023,ESTABLISHED,California,2017,0,0,1,2,5,2,4,4.4
P163,2023,PHASEOUT,California,2016,0,0,1,2,5,4,4,0.1
P167,2023,ESTABLISHED,California,2018,0,0,1,4,4,4,4,1.9
P169,2023,EXPANSION,California,2019,0,0,1,4,4,4,4,5.4
P181,2023,PHASEOUT,California,2017,0,0,1,3,3,3,4,3.9
P182,2023,PHASEOUT,California,2017,0,1,1,3,3,3,4,0.4
P192,2023,EXPANSION,California,2019,0,0,1,5,4,3,4,1.9
P197,2023,ESTABLISHED,California,2018,0,0,1,2,5,3,4,8
P201,2023,EXPANSION,California,2019,0,0,1,3,4,3,4,0.8
P204,2023,INTRODUCTION,California,2020,0,0,1,2,2,2,4,1.9
P208,2023,EXPANSION,California,2019,0,0,1,4,4,4,4,0.4
P209,2023,INTRODUCTION,California,2020,0,0,1,1,4,4,4,15.2
P210,2023,INTRODUCTION,California,2020,0,1,1,1,4,4,4,0.3
P218,2023,ESTABLISHED,California,2016,0,0,1,4,3,5,5,24.2
P219,2023,EXPANSION,California,2016,0,0,1,4,3,5,5,11.9
P221,2023,ESTABLISHED,California,2017,0,0,1,3,3,4,5,3.4
P222,2023,ESTABLISHED,California,2018,0,0,1,3,3,4,5,3.2
P224,2023,PHASEOUT,California,2016,0,0,1,3,4,2,5,6.4
P230,2023,EXPANSION,California,2019,0,0,1,3,5,3,5,2
P233,2023,PHASEOUT,California,2017,0,0,1,2,5,5,5,32.2
P240,2023,PHASEOUT,California,2016,0,0,0,3,4,1,1,0.5
P243,2023,PHASEOUT,California,2018,0,0,1,2,3,1,1,0
P244,2023,PHASEOUT,California,2017,0,0,0,2,5,1,1,2.5
P246,2023,PHASEOUT,California,2016,0,0,1,3,4,1,1,3.9
P247,2023,PHASEOUT,California,2018,0,0,1,3,4,1,1,0.5
P248,2023,INTRODUCTION,California,2020,0,0,1,1,3,3,1,2.6
P251,2023,INTRODUCTION,California,2020,0,0,1,2,3,2,1,0.6
P252,2023,PHASEOUT,California,2018,0,0,1,3,3,3,1,0.1
P255,2023,PHASEOUT,California,2016,0,0,0,2,2,1,1,6.1
P257,2023,PHASEOUT,California,2016,0,0,1,2,2,1,2,0.2
P258,2023,INTRODUCTION,California,2020,0,0,1,2,4,4,2,2.3
P261,2023,EXPANSION,California,2018,0,0,1,3,2,2,2,0.1
P262,2023,EXPANSION,California,2019,0,0,1,3,2,2,2,0.9
P265,2023,EXPANSION,California,2019,0,0,1,3,4,1,2,0.9
P266,2023,PHASEOUT,California,2013,0,0,1,4,3,3,2,5.2
P271,2023,PHASEOUT,California,2019,0,0,1,2,2,2,2,0
P272,2023,INTRODUCTION,California,2020,0,0,1,3,4,2,2,0.4
P281,2023,PHASEOUT,California,2013,0,0,1,3,3,1,2,2.8
P282,2023,PHASEOUT,California,2017,0,0,1,3,3,1,2,1.2
P284,2023,INTRODUCTION,California,2020,0,0,1,3,5,2,2,3.5
P285,2023,INTRODUCTION,California,2020,0,0,1,3,5,2,2,1.7
P286,2023,EXPANSION,California,2019,0,0,1,4,4,2,2,3.5
P287,2023,PHASEOUT,California,2019,0,0,1,4,4,2,2,0
P290,2023,EXPANSION,California,2019,0,0,1,2,4,3,2,0.1
P291,2023,EXPANSION,California,2019,0,0,1,2,4,3,2,0
P293,2023,ESTABLISHED,California,2017,0,0,1,3,2,3,2,6.7
P295,2023,INTRODUCTION,California,2020,0,0,1,3,3,2,3,2.5
P296,2023,INTRODUCTION,California,2020,0,0,1,3,3,2,3,0.5
P297,2023,ESTABLISHED,California,2017,0,0,1,3,5,3,3,5.7
P300,2023,INTRODUCTION,California,2020,0,0,1,4,3,2,3,0.8
P301,2023,EXPANSION,California,2019,0,0,1,3,4,3,3,1.1
P305,2023,PHASEOUT,California,2016,0,0,1,3,2,2,3,0.4
P308,2023,EXPANSION,California,2019,0,0,1,3,4,2,3,0.5
P319,2023,EXPANSION,California,2019,0,0,1,4,1,3,3,0.1
P320,2023,INTRODUCTION,California,2020,0,0,1,2,3,3,3,1.3
P336,2023,ESTABLISHED,California,2016,0,0,1,5,3,1,3,17.2
P337,2023,PHASEOUT,California,2016,0,0,1,5,3,1,3,6.3
P1,2024,EXPANSION,California,2006,0,0,0,1,4,5,4,20.3
P5,2024,INTRODUCTION,California,2022,0,0,1,2,5,1,3,5
P6,2024,ESTABLISHED,California,2018,0,0,1,2,3,2,3,4.2
P7,2024,ESTABLISHED,California,2020,0,0,1,5,1,3,3,5.3
P8,2024,ESTABLISHED,California,2020,0,0,1,5,1,3,3,1.3
P9,2024,PHASEOUT,California,2018,0,0,1,3,4,3,3,1.3
P11,2024,ESTABLISHED,California,2018,0,0,1,4,4,2,3,1.5
P12,2024,ESTABLISHED,California,2018,0,0,1,4,4,2,3,2.3
P14,2024,ESTABLISHED,California,2013,0,0,1,5,3,1,3,5.8
P15,2024,EXPANSION,California,2015,0,0,1,5,3,1,3,5.4
P22,2024,PHASEOUT,California,2016,0,0,1,5,2,1,3,0.1
P25,2024,EXPANSION,California,2014,0,0,1,5,3,1,3,1.4
P26,2024,ESTABLISHED,California,2014,0,0,1,5,3,1,3,1.3
P32,2024,ESTABLISHED,California,2018,0,0,1,3,4,1,3,1.2
P33,2024,PHASEOUT,California,2018,0,0,1,3,4,1,3,0.9
P37,2024,ESTABLISHED,California,2020,0,0,1,5,4,4,3,0.4
P45,2024,INTRODUCTION,California,2022,0,0,1,4,4,2,3,0.6
P49,2024,EXPANSION,California,2014,0,0,1,5,4,1,3,0.8
P52,2024,ESTABLISHED,California,2018,0,0,1,5,4,1,4,0.6
P53,2024,ESTABLISHED,California,2017,0,0,1,5,4,1,4,1.4
P60,2024,ESTABLISHED,California,2018,0,0,1,4,2,2,4,11.8
P61,2024,EXPANSION,California,2018,0,0,1,4,2,2,4,7.3
P63,2024,ESTABLISHED,California,2020,0,0,1,2,4,3,4,1.4
P64,2024,INTRODUCTION,California,2022,0,0,1,4,4,3,4,1.2
P65,2024,EXPANSION,California,2016,0,0,1,1,1,5,4,8.8
P69,2024,INTRODUCTION,California,2022,0,0,1,4,4,3,4,0.4
P71,2024,INTRODUCTION,California,2022,0,0,1,,5,4,4,0
P72,2024,ESTABLISHED,California,2020,0,0,1,3,4,4,4,1.9
P76,2024,EXPANSION,California,2021,0,0,1,3,5,3,4,0.6
P82,2024,ESTABLISHED,California,2020,0,0,1,3,4,3,4,3.3
P87,2024,ESTABLISHED,California,2020,0,0,1,2,4,3,4,8.9
P102,2024,PHASEOUT,California,2018,0,0,1,3,4,4,4,0.2
P110,2024,EXPANSION,California,2018,0,0,1,3,4,3,4,0.2
P124,2024,ESTABLISHED,California,2019,0,0,1,3,4,1,4,4.4
P125,2024,ESTABLISHED,California,2019,0,0,1,3,4,1,4,2.5
P134,2024,EXPANSION,California,2020,0,0,1,2,2,3,4,0.3
P135,2024,PHASEOUT,California,2020,0,1,1,2,2,3,4,0.9
P144,2024,INTRODUCTION,California,2022,0,0,1,4,4,2,4,0
P149,2024,INTRODUCTION,California,2022,0,0,0,2,3,3,4,2.4
P151,2024,INTRODUCTION,California,2022,0,0,1,5,4,3,4,2.6
P155,2024,PHASEOUT,California,2019,0,0,1,2,4,3,4,2.8
P156,2024,PHASEOUT,California,2016,0,0,1,2,5,2,4,9.5
P159,2024,ESTABLISHED,California,2017,0,0,1,2,5,2,4,1.9
P160,2024,ESTABLISHED,California,2018,0,1,1,2,5,2,4,0.1
P167,2024,PHASEOUT,California,2018,0,0,1,4,4,4,4,0.9
P169,2024,ESTABLISHED,California,2019,0,0,1,4,4,4,4,7.4
P181,2024,EXPANSION,California,2017,0,0,1,3,3,3,4,5.2
P183,2024,INTRODUCTION,California,2022,0,0,1,2,3,2,4,0.7
P184,2024,INTRODUCTION,California,2022,0,0,1,2,3,2,4,0.7
P192,2024,ESTABLISHED,California,2019,0,0,1,5,4,3,4,1.3
P197,2024,ESTABLISHED,California,2018,0,0,1,2,5,3,4,6.2
P201,2024,PHASEOUT,California,2019,0,0,1,3,4,3,4,0.5
P202,2024,ESTABLISHED,California,2021,0,1,1,2,3,3,4,0.4
P204,2024,EXPANSION,California,2020,0,0,1,2,2,2,4,1.6
P208,2024,PHASEOUT,California,2019,0,0,1,4,4,4,4,0.2
P209,2024,ESTABLISHED,California,2020,0,0,1,1,4,4,4,10.7
P213,2024,EXPANSION,California,2021,0,0,1,3,3,4,4,37.6
P214,2024,EXPANSION,California,2021,0,1,1,3,3,4,4,2.8
P215,2024,INTRODUCTION,California,2022,0,0,1,3,3,4,4,1.2
P216,2024,INTRODUCTION,California,2022,0,0,1,3,3,4,4,0.5
P218,2024,ESTABLISHED,California,2016,0,0,1,4,3,5,5,16.2
P219,2024,ESTABLISHED,California,2016,0,0,1,4,3,5,5,8.2
P221,2024,PHASEOUT,California,2017,0,0,1,3,3,4,5,1.9
P222,2024,ESTABLISHED,California,2018,0,0,1,3,3,4,5,3.6
P223,2024,ESTABLISHED,California,2017,0,1,1,3,3,4,5,0.1
P224,2024,PHASEOUT,California,2016,0,0,1,3,4,2,5,3.7
P230,2024,PHASEOUT,California,2019,0,0,1,3,5,3,5,0.4
P231,2024,PHASEOUT,California,2019,0,1,1,3,5,3,5,0.4
P233,2024,ESTABLISHED,California,2017,0,0,1,2,5,5,5,21.2
P237,2024,INTRODUCTION,California,2022,0,0,1,3,3,2,1,0.1
P256,2024,INTRODUCTION,California,2022,0,0,1,2,3,3,2,4.2
P268,2024,INTRODUCTION,California,2022,0,0,1,2,4,3,2,0.6
P271,2024,ESTABLISHED,California,2019,0,0,1,2,2,2,2,0.8
P272,2024,EXPANSION,California,2020,0,0,1,3,4,2,2,1.2
P273,2024,EXPANSION,California,2021,0,0,1,3,4,2,2,0.3
P276,2024,INTRODUCTION,California,2022,0,0,1,3,3,2,2,0.5
P277,2024,INTRODUCTION,California,2022,0,0,1,3,3,2,2,0.2
P281,2024,ESTABLISHED,California,2013,0,0,1,3,3,1,2,4.5
P284,2024,ESTABLISHED,California,2020,0,0,1,3,5,2,2,3.5
P285,2024,ESTABLISHED,California,2020,0,0,1,3,5,2,2,3.4
P286,2024,PHASEOUT,California,2019,0,0,1,4,4,2,2,1.2
P293,2024,EXPANSION,California,2017,0,0,1,3,2,3,2,5.3
P294,2024,PHASEOUT,California,2021,0,1,1,3,5,3,3,0.6
P295,2024,ESTABLISHED,California,2020,0,0,1,3,3,2,3,1.8
P296,2024,ESTABLISHED,California,2020,0,0,1,3,3,2,3,2.1
P297,2024,PHASEOUT,California,2017,0,0,1,3,5,3,3,2.5
P298,2024,INTRODUCTION,California,2022,0,0,1,,3,2,3,0.7
P300,2024,ESTABLISHED,California,2020,0,0,1,4,3,2,3,3.8
P301,2024,PHASEOUT,California,2019,0,0,1,3,4,3,3,0.8
P308,2024,PHASEOUT,California,2019,0,0,1,3,4,2,3,0.9
P310,2024,ESTABLISHED,California,2021,0,1,1,4,4,1,3,0.5
P311,2024,ESTABLISHED,California,2021,0,0,1,4,4,1,3,0.4
P315,2024,INTRODUCTION,California,2022,0,0,1,5,4,2,3,2.6
P316,2024,INTRODUCTION,California,2022,0,0,1,5,4,2,3,1.7
P320,2024,ESTABLISHED,California,2020,0,0,1,2,3,3,3,1.8
P321,2024,ESTABLISHED,California,2021,0,0,1,4,4,1,3,1.1
P324,2024,ESTABLISHED,California,2021,0,0,1,5,3,3,3,1.4
P331,2024,ESTABLISHED,California,2021,0,0,1,,4,2,3,0
P334,2024,EXPANSION,California,2021,0,0,1,3,4,3,3,12.1
P335,2024,EXPANSION,California,2021,0,0,1,3,4,3,3,5.4
P336,2024,PHASEOUT,California,2016,0,0,1,5,3,1,3,10.9
P337,2024,EXPANSION,California,2016,0,0,1,5,3,1,3,5.1
P1,2025,PHASEOUT,California,2006,0,0,0,1,4,5,4,12.8
P5,2025,PHASEOUT,California,2022,0,0,1,2,5,1,3,5.2
P6,2025,ESTABLISHED,California,2018,0,0,1,2,3,2,3,2.6
P7,2025,PHASEOUT,California,2020,0,0,1,5,1,3,3,8.3
P8,2025,EXPANSION,California,2020,0,0,1,5,1,3,3,5.1
P9,2025,PHASEOUT,California,2018,0,0,1,3,4,3,3,4.6
P11,2025,PHASEOUT,California,2018,0,0,1,4,4,2,3,0.7
P12,2025,PHASEOUT,California,2018,0,0,1,4,4,2,3,0.3
P14,2025,PHASEOUT,California,2013,0,0,1,5,3,1,3,1.8
P15,2025,PHASEOUT,California,2015,0,0,1,5,3,1,3,5.9
P25,2025,EXPANSION,California,2014,0,0,1,5,3,1,3,1.1
P26,2025,PHASEOUT,California,2014,0,0,1,5,3,1,3,1.8
P28,2025,INTRODUCTION,California,2023,1,0,1,3,4,2,3,2.1
P32,2025,PHASEOUT,California,2018,0,0,1,3,4,1,3,0.5
P33,2025,PHASEOUT,California,2018,0,0,1,3,4,1,3,1.4
P37,2025,EXPANSION,California,2020,0,0,1,5,4,4,3,0.4
P42,2025,INTRODUCTION,California,2023,0,0,1,5,4,2,3,0.3
P46,2025,EXPANSION,California,2022,1,0,1,4,4,2,3,2.4
P49,2025,PHASEOUT,California,2014,0,0,1,5,4,1,3,1
P52,2025,EXPANSION,California,2018,0,0,1,5,4,1,4,1.6
P53,2025,PHASEOUT,California,2017,0,0,1,5,4,1,4,0.2
P60,2025,ESTABLISHED,California,2018,0,0,1,4,2,2,4,13.2
P61,2025,ESTABLISHED,California,2018,0,0,1,4,2,2,4,4.9
P63,2025,EXPANSION,California,2020,0,0,1,2,4,3,4,4.4
P64,2025,EXPANSION,California,2022,0,0,1,4,4,3,4,3
P65,2025,ESTABLISHED,California,2016,0,0,1,1,1,5,4,9.8
P72,2025,ESTABLISHED,California,2020,0,0,1,3,4,4,4,1.6
P75,2025,INTRODUCTION,California,2023,1,0,1,4,4,3,4,0.2
P76,2025,EXPANSION,California,2021,0,0,1,3,5,3,4,2
P82,2025,ESTABLISHED,California,2020,0,0,1,3,4,3,4,4.7
P87,2025,PHASEOUT,California,2020,0,0,1,2,4,3,4,6.8
P100,2025,INTRODUCTION,California,2023,0,0,1,4,5,2,4,0.9
P101,2025,INTRODUCTION,California,2023,1,0,1,4,5,2,4,1.1
P124,2025,EXPANSION,California,2019,0,0,1,3,4,1,4,5.7
P125,2025,EXPANSION,California,2019,0,0,1,3,4,1,4,7.8
P134,2025,EXPANSION,California,2020,0,0,1,2,2,3,4,0.8
P151,2025,ESTABLISHED,California,2022,0,0,1,5,4,3,4,3.4
P155,2025,PHASEOUT,California,2019,0,0,1,2,4,3,4,3.4
P156,2025,PHASEOUT,California,2016,0,0,1,2,5,2,4,4.4
P159,2025,EXPANSION,California,2017,0,0,1,2,5,2,4,4.5
P164,2025,INTRODUCTION,California,2023,1,0,1,3,4,3,4,0.6
P165,2025,INTRODUCTION,California,2023,0,0,1,3,4,3,4,0
P166,2025,INTRODUCTION,California,2023,1,0,1,3,4,3,4,0.4
P167,2025,EXPANSION,California,2018,0,0,1,4,4,4,4,1.4
P169,2025,EXPANSION,California,2019,0,0,1,4,4,4,4,9.6
P171,2025,INTRODUCTION,California,2023,0,0,1,5,5,2,4,0.9
P181,2025,PHASEOUT,California,2017,0,0,1,3,3,3,4,1.8
P183,2025,EXPANSION,California,2022,0,0,1,2,3,2,4,5.1
P184,2025,EXPANSION,California,2022,0,0,1,2,3,2,4,2.2
P191,2025,INTRODUCTION,California,2023,0,0,0,2,3,4,4,1.3
P192,2025,PHASEOUT,California,2019,0,0,1,5,4,3,4,0.7
P197,2025,PHASEOUT,California,2018,0,0,1,2,5,3,4,4.3
P201,2025,EXPANSION,California,2019,0,0,1,3,4,3,4,0.8
P202,2025,EXPANSION,California,2021,0,1,1,2,3,3,4,0.5
P204,2025,ESTABLISHED,California,2020,0,0,1,2,2,2,4,3.8
P209,2025,ESTABLISHED,California,2020,0,0,1,1,4,4,4,10.2
P213,2025,EXPANSION,California,2021,0,0,1,3,3,4,4,25.3
P214,2025,EXPANSION,California,2021,0,1,1,3,3,4,4,0.9
P215,2025,EXPANSION,California,2022,0,0,1,3,3,4,4,16.7
P217,2025,EXPANSION,California,2023,1,0,1,3,3,4,4,0.2
P218,2025,ESTABLISHED,California,2016,0,0,1,4,3,5,5,18.3
P219,2025,ESTABLISHED,California,2016,0,0,1,4,3,5,5,7.4
P221,2025,PHASEOUT,California,2017,0,0,1,3,3,4,5,1.9
P224,2025,PHASEOUT,California,2016,0,0,1,3,4,2,5,2.6
